START	Gene_ID
13528012	Pcer_024690-RA
13529264	Pcer_097455-RA
13535844	Pcer_097456-RA
13540548	Pcer_024693-RA
13543655	Pcer_024694-RA
13545276	Pcer_024695-RA
13546711	Pcer_097457-RA
13550537	Pcer_097458-RA
13552051	Pcer_097459-RA
13557444	Pcer_024699-RA
13563484	Pcer_097460-RA
13587258	Pcer_024701-RA
13595100	Pcer_024702-RA
13603046	Pcer_024703-RA
13608369	Pcer_024704-RA
13626912	Pcer_097461-RA
13637087	Pcer_024706-RA
13645450	Pcer_024707-RA
13653916	Pcer_024708-RA
13657021	Pcer_024709-RA
13690400	Pcer_097462-RA
13702705	Pcer_097463-RA
13713076	Pcer_024712-RA
13723445	Pcer_097465-RA
13723445	Pcer_097464-RA
13724851	Pcer_024713-RA
13743498	Pcer_024714-RA
13751141	Pcer_097466-RA
13753759	Pcer_097467-RA
13756432	Pcer_024717-RA
13757866	Pcer_097468-RA
13764923	Pcer_024718-RA
13773632	Pcer_024719-RA
13777913	Pcer_024720-RA
13780115	Pcer_024721-RA
13783506	Pcer_024722-RA
13786814	Pcer_024723-RA
13788629	Pcer_024724-RA
13793114	Pcer_024725-RA
13795362	Pcer_097469-RA
13800564	Pcer_024727-RA
13802470	Pcer_097470-RA
13805235	Pcer_024729-RA
13806080	Pcer_097471-RA
13810655	Pcer_024731-RA
13814476	Pcer_024732-RA
13820999	Pcer_024733-RA
13824821	Pcer_024734-RA
13830047	Pcer_024735-RA
13833802	Pcer_024736-RA
13837992	Pcer_024737-RA
13842954	Pcer_097472-RA
13849562	Pcer_097473-RA
13853867	Pcer_024738-RA
13862141	Pcer_024739-RA
13906057	Pcer_024740-RA
13909475	Pcer_024741-RA
13913366	Pcer_024742-RA
13927871	Pcer_024743-RA
13936321	Pcer_024744-RA
13945659	Pcer_097474-RA
13946664	Pcer_024745-RA
13948394	Pcer_024746-RA
13949383	Pcer_024747-RA
13961475	Pcer_024748-RA
13963698	Pcer_024749-RA
13969527	Pcer_024750-RA
13973018	Pcer_024751-RA
13979269	Pcer_024752-RA
13981814	Pcer_024753-RA
13992339	Pcer_024754-RA
14011804	Pcer_097475-RA
14012856	Pcer_097476-RA
14013318	Pcer_024755-RA
14016627	Pcer_024756-RA
14033980	Pcer_024757-RA
14038042	Pcer_024758-RA
14041832	Pcer_024759-RA
14049450	Pcer_024760-RA
14069771	Pcer_024761-RA
14071773	Pcer_097477-RA
14076920	Pcer_024763-RA
14079832	Pcer_024764-RA
14084278	Pcer_024765-RA
14100016	Pcer_024766-RA
14109941	Pcer_024767-RA
14112574	Pcer_024768-RA
14127848	Pcer_024769-RA
14132971	Pcer_024770-RA
14136865	Pcer_097478-RA
14153405	Pcer_097479-RA
14172022	Pcer_024775-RA
14179438	Pcer_024776-RA
14232676	Pcer_024777-RA
14240422	Pcer_097480-RA
14247045	Pcer_097481-RA
14259854	Pcer_097482-RA
14280796	Pcer_097484-RA
14280796	Pcer_097483-RA
14294848	Pcer_024782-RA
14302878	Pcer_097485-RA
14302878	Pcer_097486-RA
14303870	Pcer_024783-RA
14304960	Pcer_097488-RA
14304960	Pcer_097487-RA
14308854	Pcer_097489-RA
14312735	Pcer_097490-RA
14333352	Pcer_097491-RA
14348063	Pcer_024784-RA
14356012	Pcer_024785-RA
14360114	Pcer_024786-RA
14364176	Pcer_024787-RA
14370789	Pcer_024788-RA
14374625	Pcer_097492-RA
14379292	Pcer_024789-RA
14379737	Pcer_024790-RA
14403202	Pcer_024791-RA
14407451	Pcer_097493-RA
14409581	Pcer_024793-RA
14412517	Pcer_024794-RA
14414875	Pcer_024795-RA
14422331	Pcer_024796-RA
14426105	Pcer_024797-RA
14431509	Pcer_024798-RA
14436172	Pcer_024799-RA
14440523	Pcer_024800-RA
14446719	Pcer_024801-RA
14448423	Pcer_024802-RA
14453334	Pcer_024803-RA
14464621	Pcer_024804-RA
14483303	Pcer_097494-RA
14490140	Pcer_097495-RA
14495665	Pcer_097496-RA
14510548	Pcer_097497-RA
14521284	Pcer_097498-RA
14532691	Pcer_024808-RA
14554202	Pcer_097499-RA
14561181	Pcer_097500-RA
14562457	Pcer_097501-RA
14566147	Pcer_024810-RA
14573841	Pcer_024811-RA
14576533	Pcer_024812-RA
14588438	Pcer_024813-RA
14613145	Pcer_097502-RA
14616505	Pcer_097503-RA
14624099	Pcer_024814-RA
14635982	Pcer_024815-RA
14639772	Pcer_097504-RA
14642598	Pcer_097505-RA
14647946	Pcer_097506-RA
14684871	Pcer_097507-RA
14691005	Pcer_024819-RA
14701650	Pcer_024820-RA
14703876	Pcer_024821-RA
14712899	Pcer_024822-RA
14715066	Pcer_024823-RA
14732741	Pcer_024824-RA
14737124	Pcer_097509-RA
14737124	Pcer_097508-RA
14744822	Pcer_024826-RA
14754571	Pcer_024827-RA
14758359	Pcer_024828-RA
14767638	Pcer_097510-RA
14777168	Pcer_097511-RA
14782740	Pcer_024831-RA
14790435	Pcer_024832-RA
14795419	Pcer_024833-RA
14811306	Pcer_024834-RA
14817601	Pcer_024835-RA
14837479	Pcer_097512-RA
14853790	Pcer_024836-RA
14856591	Pcer_097513-RA
14860757	Pcer_097514-RA
14876912	Pcer_097515-RA
14888878	Pcer_097516-RA
14903368	Pcer_024839-RA
14914370	Pcer_024840-RA
14927991	Pcer_097517-RA
14950108	Pcer_097518-RA
14957700	Pcer_024842-RA
14961252	Pcer_097519-RA
14962312	Pcer_097520-RA
14972720	Pcer_024844-RA
14975465	Pcer_097521-RA
14977164	Pcer_097522-RA
14979395	Pcer_097523-RA
14982039	Pcer_024846-RA
14986093	Pcer_024847-RA
14990422	Pcer_024848-RA
14991732	Pcer_097524-RA
15002133	Pcer_097525-RA
15004818	Pcer_097526-RA
15011470	Pcer_097527-RA
15019365	Pcer_024851-RA
15031339	Pcer_097528-RA
15033770	Pcer_097529-RA
15039702	Pcer_024853-RA
15048928	Pcer_024854-RA
15065356	Pcer_024855-RA
15079831	Pcer_024856-RA
15083720	Pcer_024857-RA
15092760	Pcer_024858-RA
15103457	Pcer_024859-RA
15154775	Pcer_024860-RA
15161681	Pcer_024861-RA
15165060	Pcer_024862-RA
15176236	Pcer_024863-RA
15177016	Pcer_097530-RA
15186424	Pcer_024864-RA
15197528	Pcer_097531-RA
15207941	Pcer_097532-RA
15214025	Pcer_097533-RA
15254969	Pcer_024866-RA
15266646	Pcer_024867-RA
15268438	Pcer_024868-RA
15283581	Pcer_097534-RA
15288942	Pcer_097535-RA
15304487	Pcer_097536-RA
15310998	Pcer_097537-RA
15314802	Pcer_097538-RA
15319295	Pcer_097539-RA
15324170	Pcer_024874-RA
15328018	Pcer_097540-RA
15333405	Pcer_097541-RA
15348038	Pcer_024876-RA
15359794	Pcer_024877-RA
15375946	Pcer_097542-RA
15401836	Pcer_024880-RA
15410780	Pcer_097543-RA
15419533	Pcer_024881-RA
15423924	Pcer_097544-RA
15423924	Pcer_097544-RB
15433341	Pcer_024883-RA
15445055	Pcer_097545-RA
15447609	Pcer_097546-RA
15453012	Pcer_097547-RA
15460437	Pcer_024888-RA
15467923	Pcer_097548-RA
15472874	Pcer_024890-RA
15485383	Pcer_097549-RA
15515876	Pcer_097550-RA
15533069	Pcer_024892-RA
15544492	Pcer_024893-RA
15553904	Pcer_024894-RA
15574474	Pcer_024895-RA
15587595	Pcer_024896-RA
15595228	Pcer_024897-RA
15599650	Pcer_024898-RA
15615300	Pcer_024899-RA
15616841	Pcer_024900-RA
15626665	Pcer_024901-RA
15673925	Pcer_024902-RA
15679323	Pcer_024903-RA
15680253	Pcer_097551-RA
15689112	Pcer_024904-RA
15701782	Pcer_097552-RA
15717431	Pcer_024906-RA
15722615	Pcer_024907-RA
15754452	Pcer_097553-RA
15760606	Pcer_024909-RA
15767477	Pcer_024910-RA
15778564	Pcer_024911-RA
15781017	Pcer_097554-RA
15789536	Pcer_024913-RA
15805145	Pcer_024914-RA
15814246	Pcer_024915-RA
15819785	Pcer_024916-RA
15829777	Pcer_097555-RA
15831921	Pcer_097556-RA
15833596	Pcer_024918-RA
15837528	Pcer_024919-RA
15839196	Pcer_024920-RA
15875725	Pcer_024921-RA
15886528	Pcer_024922-RA
15923895	Pcer_024923-RA
15934056	Pcer_024924-RA
15947187	Pcer_024925-RA
15958314	Pcer_024926-RA
15961527	Pcer_024927-RA
15962743	Pcer_024928-RA
15970147	Pcer_024929-RA
15975055	Pcer_024930-RA
15992119	Pcer_024931-RA
16002550	Pcer_024932-RA
16023263	Pcer_024933-RA
16048088	Pcer_024934-RA
16052978	Pcer_024935-RA
16059051	Pcer_024936-RA
16061355	Pcer_024937-RA
16063677	Pcer_024938-RA
16076949	Pcer_024939-RA
16086269	Pcer_024940-RA
16093648	Pcer_024941-RA
16104220	Pcer_024942-RA
16147020	Pcer_024943-RA
16167372	Pcer_024944-RA
16217523	Pcer_024945-RA
16232234	Pcer_024946-RA
16285251	Pcer_024947-RA
16290986	Pcer_024948-RA
16296174	Pcer_024949-RA
16304273	Pcer_024950-RA
16312917	Pcer_024951-RA
16323351	Pcer_024952-RA
16325350	Pcer_024953-RA
16335981	Pcer_024954-RA
16350237	Pcer_024955-RA
16358188	Pcer_024956-RA
16363415	Pcer_024957-RA
16371066	Pcer_024958-RA
16382243	Pcer_024959-RA
16394981	Pcer_024960-RA
16409624	Pcer_024961-RA
16426000	Pcer_024962-RA
16431435	Pcer_024963-RA
16456388	Pcer_024964-RA
16461649	Pcer_024965-RA
16468012	Pcer_024966-RA
16473639	Pcer_024967-RA
16486074	Pcer_024968-RA
16499942	Pcer_024969-RA
16508156	Pcer_024970-RA
16515470	Pcer_024971-RA
16525068	Pcer_024972-RA
16574434	Pcer_024973-RA
16577325	Pcer_024974-RA
16582266	Pcer_024975-RA
16589538	Pcer_024976-RA
16590547	Pcer_024977-RA
16593586	Pcer_024978-RA
16601362	Pcer_024979-RA
16610379	Pcer_024980-RA
16617333	Pcer_024981-RA
16629780	Pcer_024982-RA
16633616	Pcer_024983-RA
16649293	Pcer_024984-RA
16652054	Pcer_024985-RA
16667933	Pcer_024986-RA
16672699	Pcer_024987-RA
16690473	Pcer_024988-RA
16696624	Pcer_024989-RA
16708177	Pcer_024990-RA
16712463	Pcer_024991-RA
16717944	Pcer_024992-RA
16718541	Pcer_024993-RA
16722820	Pcer_024994-RA
16734829	Pcer_024995-RA
16738198	Pcer_024996-RA
16742401	Pcer_024997-RA
16745510	Pcer_024998-RA
16756239	Pcer_024999-RA
16762915	Pcer_025000-RA
16766702	Pcer_025001-RA
16771574	Pcer_025002-RA
16775328	Pcer_025003-RA
16780726	Pcer_025004-RA
16782953	Pcer_025005-RA
16784954	Pcer_025006-RA
16795935	Pcer_025007-RA
16802022	Pcer_025008-RA
16806170	Pcer_025009-RA
16808955	Pcer_025010-RA
16815437	Pcer_025011-RA
16830388	Pcer_025012-RA
16835416	Pcer_025013-RA
16836329	Pcer_025014-RA
16842911	Pcer_025015-RA
16846526	Pcer_025016-RA
16850350	Pcer_025017-RA
16852490	Pcer_025018-RA
16856355	Pcer_025019-RA
16860034	Pcer_025020-RA
16875752	Pcer_025021-RA
16881847	Pcer_025022-RA
16899120	Pcer_025023-RA
16920894	Pcer_025024-RA
16927295	Pcer_025025-RA
16931731	Pcer_025026-RA
16946247	Pcer_025027-RA
16987711	Pcer_025028-RA
16992705	Pcer_025029-RA
17009288	Pcer_025030-RA
17015224	Pcer_025031-RA
17085086	Pcer_025032-RA
17095499	Pcer_025033-RA
17116462	Pcer_025034-RA
17120619	Pcer_025035-RA
17129343	Pcer_025036-RA
17135693	Pcer_025037-RA
17141031	Pcer_025038-RA
17146870	Pcer_025039-RA
17149909	Pcer_025040-RA
17157880	Pcer_025041-RA
17167054	Pcer_025042-RA
17173717	Pcer_025043-RA
17178812	Pcer_025044-RA
17228525	Pcer_025045-RA
17235830	Pcer_025046-RA
17238813	Pcer_025047-RA
17242648	Pcer_025048-RA
17251614	Pcer_025049-RA
17255769	Pcer_025050-RA
17263043	Pcer_025051-RA
17274819	Pcer_025052-RA
17277567	Pcer_025053-RA
17287255	Pcer_025054-RA
17293027	Pcer_025055-RA
17314521	Pcer_025056-RA
17328222	Pcer_025057-RA
17335927	Pcer_025058-RA
17361317	Pcer_025059-RA
17376989	Pcer_025060-RA
17378723	Pcer_025061-RA
17380484	Pcer_025062-RA
17406831	Pcer_025063-RA
17428451	Pcer_025064-RA
17432833	Pcer_025065-RA
17464431	Pcer_025066-RA
17470676	Pcer_025067-RA
17494724	Pcer_025068-RA
17498020	Pcer_025069-RA
17504464	Pcer_025070-RA
17509960	Pcer_025071-RA
17514663	Pcer_025072-RA
17522259	Pcer_025073-RA
17528212	Pcer_025074-RA
17530224	Pcer_025075-RA
17539142	Pcer_025076-RA
17546470	Pcer_025077-RA
17559528	Pcer_025078-RA
17572727	Pcer_025079-RA
17582219	Pcer_025080-RA
17590301	Pcer_025081-RA
17605170	Pcer_025082-RA
17610706	Pcer_025083-RA
17648155	Pcer_025084-RA
17653563	Pcer_025085-RA
17661537	Pcer_025086-RA
17666779	Pcer_025087-RA
17668347	Pcer_025088-RA
17673312	Pcer_025089-RA
17684866	Pcer_025090-RA
17695145	Pcer_025091-RA
17704432	Pcer_025092-RA
17714632	Pcer_025093-RA
17727331	Pcer_025094-RA
17729966	Pcer_025095-RA
17731120	Pcer_025096-RA
17758150	Pcer_025097-RA
17768140	Pcer_025098-RA
17794342	Pcer_025099-RA
17798939	Pcer_025100-RA
17825877	Pcer_025101-RA
17828144	Pcer_025102-RA
17834148	Pcer_025103-RA
17838704	Pcer_025104-RA
17846300	Pcer_025105-RA
17851010	Pcer_025106-RA
17851412	Pcer_025107-RA
17855304	Pcer_025108-RA
17860610	Pcer_025109-RA
17893207	Pcer_025110-RA
17924439	Pcer_025111-RA
17931812	Pcer_025112-RA
17933617	Pcer_025113-RA
17941207	Pcer_025114-RA
17952070	Pcer_025115-RA
17958356	Pcer_025116-RA
17970036	Pcer_025117-RA
17975603	Pcer_025118-RA
17979557	Pcer_025119-RA
17985021	Pcer_025120-RA
17994858	Pcer_025121-RA
18010093	Pcer_025122-RA
18019258	Pcer_025123-RA
18024770	Pcer_025124-RA
18026724	Pcer_025125-RA
18028850	Pcer_025126-RA
18037989	Pcer_025127-RA
18041790	Pcer_025128-RA
18044880	Pcer_025129-RA
18049554	Pcer_025130-RA
18051222	Pcer_025131-RA
18062193	Pcer_025132-RA
18072470	Pcer_025133-RA
18076276	Pcer_025134-RA
18088263	Pcer_025135-RA
18096211	Pcer_025136-RA
18100927	Pcer_025137-RA
18106835	Pcer_025138-RA
18109273	Pcer_025139-RA
18113664	Pcer_025140-RA
18166725	Pcer_025141-RA
18173828	Pcer_025142-RA
18195335	Pcer_025143-RA
18216441	Pcer_025144-RA
18226723	Pcer_025145-RA
18233658	Pcer_025146-RA
18235890	Pcer_025147-RA
18239805	Pcer_025148-RA
18253728	Pcer_025149-RA
18270591	Pcer_025150-RA
18274946	Pcer_025151-RA
18284160	Pcer_025152-RA
18305018	Pcer_025153-RA
18317514	Pcer_025154-RA
18328686	Pcer_025155-RA
18332066	Pcer_025156-RA
18355495	Pcer_025157-RA
18358300	Pcer_025158-RA
18365357	Pcer_025159-RA
18370745	Pcer_025160-RA
18378306	Pcer_025161-RA
18384840	Pcer_025162-RA
18391998	Pcer_025163-RA
18396194	Pcer_025164-RA
18434286	Pcer_025165-RA
18450636	Pcer_025166-RA
18455739	Pcer_025167-RA
18469217	Pcer_025168-RA
18534927	Pcer_025169-RA
18535414	Pcer_025170-RA
18540782	Pcer_025171-RA
18548284	Pcer_025172-RA
18553726	Pcer_025173-RA
18558646	Pcer_025174-RA
18562954	Pcer_025175-RA
18574345	Pcer_025176-RA
18576947	Pcer_025177-RA
18579103	Pcer_025178-RA
18587728	Pcer_025179-RA
18596829	Pcer_025180-RA
18603958	Pcer_025181-RA
18605491	Pcer_025182-RA
18608260	Pcer_025183-RA
18609616	Pcer_025184-RA
18620934	Pcer_025185-RA
18659119	Pcer_025186-RA
18670043	Pcer_025187-RA
18687135	Pcer_025188-RA
18691248	Pcer_025189-RA
18692711	Pcer_025190-RA
18702453	Pcer_025191-RA
18711111	Pcer_025192-RA
18717296	Pcer_025193-RA
18770931	Pcer_025194-RA
18772586	Pcer_025195-RA
18774193	Pcer_025196-RA
18792177	Pcer_025197-RA
18794567	Pcer_025198-RA
18803433	Pcer_025199-RA
18806109	Pcer_025200-RA
18814026	Pcer_025201-RA
18816020	Pcer_025202-RA
18823696	Pcer_025203-RA
18832683	Pcer_025204-RA
18853575	Pcer_025205-RA
18857487	Pcer_025206-RA
18858602	Pcer_025207-RA
18867330	Pcer_025208-RA
18873846	Pcer_025209-RA
18885961	Pcer_025210-RA
18894053	Pcer_025211-RA
18912683	Pcer_025212-RA
18967730	Pcer_025213-RA
18979073	Pcer_025214-RA
18981649	Pcer_025215-RA
19015140	Pcer_025216-RA
19040477	Pcer_025217-RA
19042964	Pcer_025218-RA
19056138	Pcer_025219-RA
19077073	Pcer_025220-RA
19081714	Pcer_025221-RA
19085022	Pcer_025222-RA
19086688	Pcer_025223-RA
19100727	Pcer_025224-RA
19113102	Pcer_025225-RA
19119693	Pcer_025226-RA
19138697	Pcer_025227-RA
19157588	Pcer_025228-RA
19159281	Pcer_025229-RA
19161978	Pcer_025230-RA
19171880	Pcer_025231-RA
19173245	Pcer_025232-RA
19176679	Pcer_025233-RA
19180004	Pcer_025234-RA
19195453	Pcer_025235-RA
19197503	Pcer_025236-RA
19205078	Pcer_025237-RA
19216238	Pcer_025238-RA
19221979	Pcer_025239-RA
19229104	Pcer_025240-RA
19230556	Pcer_025241-RA
19243439	Pcer_025242-RA
19249511	Pcer_025243-RA
19257999	Pcer_025244-RA
19262380	Pcer_025245-RA
19274442	Pcer_025246-RA
19275422	Pcer_025247-RA
19292185	Pcer_025248-RA
19292858	Pcer_025249-RA
19310891	Pcer_025250-RA
19358619	Pcer_025251-RA
19380340	Pcer_025252-RA
19401042	Pcer_025253-RA
19404240	Pcer_025254-RA
19413518	Pcer_025255-RA
19418731	Pcer_025256-RA
19444936	Pcer_025257-RA
19448305	Pcer_025258-RA
19465392	Pcer_025259-RA
19475358	Pcer_025260-RA
19476541	Pcer_025261-RA
19486754	Pcer_025262-RA
19510268	Pcer_025263-RA
19521084	Pcer_025264-RA
19529988	Pcer_025265-RA
19534469	Pcer_025266-RA
19540859	Pcer_025267-RA
19547965	Pcer_025268-RA
19554256	Pcer_025269-RA
19566599	Pcer_025270-RA
19570135	Pcer_025271-RA
19590418	Pcer_025272-RA
19609557	Pcer_025273-RA
19618405	Pcer_025274-RA
19621567	Pcer_025275-RA
19634960	Pcer_025276-RA
19636483	Pcer_025277-RA
19644335	Pcer_025278-RA
19648029	Pcer_025279-RA
19681832	Pcer_025280-RA
19687481	Pcer_025281-RA
19694228	Pcer_025282-RA
19706222	Pcer_025283-RA
19756175	Pcer_025284-RA
19763764	Pcer_025285-RA
19775549	Pcer_025286-RA
19779909	Pcer_025287-RA
19783518	Pcer_025288-RA
19789887	Pcer_025289-RA
19834963	Pcer_025290-RA
19851566	Pcer_025291-RA
19871092	Pcer_025292-RA
19880426	Pcer_025293-RA
19934654	Pcer_025294-RA
19957793	Pcer_025295-RA
19964024	Pcer_025296-RA
19967264	Pcer_025297-RA
19971624	Pcer_025298-RA
19979258	Pcer_025299-RA
19982350	Pcer_025300-RA
19984479	Pcer_025301-RA
19987305	Pcer_025302-RA
19989695	Pcer_025303-RA
20012860	Pcer_025304-RA
20032133	Pcer_025305-RA
20037228	Pcer_025306-RA
20040550	Pcer_025307-RA
20044625	Pcer_025308-RA
20051683	Pcer_025309-RA
20059250	Pcer_025310-RA
20070299	Pcer_025311-RA
20072520	Pcer_025312-RA
20087217	Pcer_025313-RA
20134978	Pcer_025314-RA
20139232	Pcer_025315-RA
20143601	Pcer_025316-RA
20157103	Pcer_025317-RA
20168993	Pcer_025318-RA
20210864	Pcer_025319-RA
20237041	Pcer_025320-RA
20244464	Pcer_025321-RA
20261409	Pcer_025322-RA
20269032	Pcer_025323-RA
20270645	Pcer_025324-RA
20274844	Pcer_025325-RA
20288769	Pcer_025326-RA
20291670	Pcer_025327-RA
20295392	Pcer_025328-RA
20301628	Pcer_025329-RA
20320745	Pcer_025330-RA
20325571	Pcer_025331-RA
20329961	Pcer_025332-RA
20336471	Pcer_025333-RA
20338976	Pcer_025334-RA
20343867	Pcer_025335-RA
20353804	Pcer_025336-RA
20354873	Pcer_025337-RA
20357977	Pcer_025338-RA
20360194	Pcer_025339-RA
20390944	Pcer_025340-RA
20399633	Pcer_025341-RA
20403743	Pcer_025342-RA
20426954	Pcer_025343-RA
20429066	Pcer_025344-RA
20431650	Pcer_025345-RA
20442289	Pcer_025346-RA
20454722	Pcer_025347-RA
20458884	Pcer_025348-RA
20462559	Pcer_025349-RA
20464238	Pcer_025350-RA
20466221	Pcer_025351-RA
20490119	Pcer_025352-RA
20497087	Pcer_025353-RA
20506333	Pcer_025354-RA
20511767	Pcer_025355-RA
20513626	Pcer_025356-RA
20524703	Pcer_025357-RA
20528303	Pcer_025358-RA
20560218	Pcer_025359-RA
20561203	Pcer_025360-RA
20564472	Pcer_025361-RA
20573527	Pcer_025362-RA
20591415	Pcer_025363-RA
20593622	Pcer_025364-RA
20634671	Pcer_025365-RA
20673547	Pcer_025366-RA
20674627	Pcer_025367-RA
20680734	Pcer_025368-RA
20683279	Pcer_025369-RA
20717169	Pcer_025370-RA
20720617	Pcer_025371-RA
20756727	Pcer_025372-RA
20778502	Pcer_025373-RA
20784930	Pcer_025374-RA
20804081	Pcer_025375-RA
20816151	Pcer_025376-RA
20858819	Pcer_025377-RA
20866769	Pcer_025378-RA
20871573	Pcer_025379-RA
20877723	Pcer_025380-RA
20894002	Pcer_025381-RA
20900533	Pcer_025382-RA
20934158	Pcer_025383-RA
20944070	Pcer_025384-RA
20952223	Pcer_025385-RA
20954483	Pcer_025386-RA
20959522	Pcer_025387-RA
20971182	Pcer_025388-RA
20975373	Pcer_025389-RA
20987376	Pcer_025390-RA
20992882	Pcer_025391-RA
21014415	Pcer_025392-RA
21017827	Pcer_025393-RA
21033965	Pcer_025394-RA
21034647	Pcer_025395-RA
21061546	Pcer_025396-RA
21076251	Pcer_025397-RA
21100220	Pcer_025398-RA
21105049	Pcer_025399-RA
21107357	Pcer_025400-RA
21116874	Pcer_025401-RA
21118806	Pcer_025402-RA
21131692	Pcer_025403-RA
21137832	Pcer_025404-RA
21151363	Pcer_025405-RA
21155272	Pcer_025406-RA
21174894	Pcer_025407-RA
21295994	Pcer_025408-RA
21330732	Pcer_025409-RA
21340976	Pcer_025410-RA
21369830	Pcer_025411-RA
21388480	Pcer_025412-RA
21393416	Pcer_025413-RA
21400689	Pcer_025414-RA
21482401	Pcer_025415-RA
21517961	Pcer_025416-RA
21531558	Pcer_025417-RA
21571728	Pcer_025418-RA
21590172	Pcer_025419-RA
21607612	Pcer_025420-RA
21611527	Pcer_025421-RA
21614500	Pcer_025422-RA
21686874	Pcer_025423-RA
21693803	Pcer_025424-RA
21796311	Pcer_025425-RA
21801056	Pcer_025426-RA
21813103	Pcer_025427-RA
21892996	Pcer_025428-RA
21916545	Pcer_025429-RA
21957109	Pcer_025430-RA
21965242	Pcer_025431-RA
21983986	Pcer_025432-RA
22010650	Pcer_025433-RA
22042206	Pcer_025434-RA
22045541	Pcer_025435-RA
22054614	Pcer_025436-RA
22068714	Pcer_025437-RA
22077258	Pcer_025438-RA
22105956	Pcer_025439-RA
22123776	Pcer_025440-RA
22125469	Pcer_025441-RA
22135113	Pcer_025442-RA
22143648	Pcer_025443-RA
22167674	Pcer_025444-RA
22196308	Pcer_025445-RA
22197314	Pcer_025446-RA
22223166	Pcer_025447-RA
22237004	Pcer_025448-RA
22256714	Pcer_025449-RA
22259433	Pcer_025450-RA
22369808	Pcer_025451-RA
22383769	Pcer_025452-RA
22416261	Pcer_025453-RA
22469156	Pcer_025454-RA
22540677	Pcer_025455-RA
22551751	Pcer_025456-RA
22570337	Pcer_025457-RA
22575957	Pcer_025458-RA
22577414	Pcer_025459-RA
22589338	Pcer_025460-RA
22617979	Pcer_025461-RA
22677893	Pcer_025462-RA
22726971	Pcer_025463-RA
22736131	Pcer_025464-RA
22880703	Pcer_025465-RA
22885357	Pcer_025466-RA
22903998	Pcer_025467-RA
22969141	Pcer_025468-RA
22982206	Pcer_025469-RA
22988944	Pcer_025470-RA
22991817	Pcer_025471-RA
23009122	Pcer_025472-RA
23010276	Pcer_025473-RA
23015839	Pcer_025474-RA
23019713	Pcer_025475-RA
23024161	Pcer_025476-RA
23038133	Pcer_025477-RA
23042856	Pcer_025478-RA
23054642	Pcer_025479-RA
23061069	Pcer_025480-RA
23061884	Pcer_025481-RA
23067565	Pcer_025482-RA
23127679	Pcer_025483-RA
23148018	Pcer_025484-RA
23176805	Pcer_025485-RA
23245336	Pcer_025486-RA
23250860	Pcer_025487-RA
23256231	Pcer_025488-RA
23264977	Pcer_025489-RA
23289893	Pcer_025490-RA
23292577	Pcer_025491-RA
23345854	Pcer_025492-RA
23352506	Pcer_025493-RA
23355220	Pcer_025494-RA
23357908	Pcer_025495-RA
23362182	Pcer_025496-RA
23368642	Pcer_025497-RA
23370852	Pcer_025498-RA
23372696	Pcer_025499-RA
23374836	Pcer_025500-RA
23377194	Pcer_025501-RA
23379351	Pcer_025502-RA
23419649	Pcer_025503-RA
23421488	Pcer_025504-RA
23423918	Pcer_025505-RA
23447770	Pcer_025506-RA
23482413	Pcer_025507-RA
23492928	Pcer_025508-RA
23498215	Pcer_025509-RA
23525550	Pcer_025510-RA
23553898	Pcer_025511-RA
23558400	Pcer_025512-RA
23602069	Pcer_025513-RA
23651380	Pcer_025514-RA
23656873	Pcer_025515-RA
23658181	Pcer_025516-RA
23668932	Pcer_025517-RA
23696020	Pcer_025518-RA
23733516	Pcer_025519-RA
23737275	Pcer_025520-RA
23747087	Pcer_025521-RA
23812464	Pcer_025522-RA
23819040	Pcer_025523-RA
23844603	Pcer_025524-RA
23847987	Pcer_025525-RA
23853767	Pcer_025526-RA
23886474	Pcer_025527-RA
23901171	Pcer_025528-RA
23915246	Pcer_025529-RA
23916726	Pcer_025530-RA
23927211	Pcer_025531-RA
23929789	Pcer_025532-RA
23996248	Pcer_025533-RA
23999948	Pcer_025534-RA
24004118	Pcer_025535-RA
24019363	Pcer_025536-RA
24046228	Pcer_025537-RA
24107723	Pcer_025538-RA
24121037	Pcer_025539-RA
24125104	Pcer_025540-RA
24154692	Pcer_025541-RA
24196838	Pcer_025542-RA
24197453	Pcer_025543-RA
24201620	Pcer_025544-RA
24205426	Pcer_025545-RA
24206488	Pcer_025546-RA
24210498	Pcer_025547-RA
24215351	Pcer_025548-RA
24236534	Pcer_025549-RA
24237382	Pcer_025550-RA
24321400	Pcer_025551-RA
24338836	Pcer_025552-RA
24353637	Pcer_025553-RA
24371226	Pcer_025554-RA
24399052	Pcer_025555-RA
24422583	Pcer_025556-RA
24468024	Pcer_025557-RA
24481366	Pcer_025558-RA
24494616	Pcer_025559-RA
24536332	Pcer_025560-RA
24541625	Pcer_025561-RA
24566444	Pcer_025562-RA
24581873	Pcer_025563-RA
24600145	Pcer_025564-RA
24605381	Pcer_025565-RA
24632025	Pcer_025566-RA
24639195	Pcer_025567-RA
24650052	Pcer_025568-RA
24656853	Pcer_025569-RA
24706240	Pcer_025570-RA
24709072	Pcer_025571-RA
24722926	Pcer_025572-RA
24729417	Pcer_025573-RA
24731960	Pcer_025574-RA
24750459	Pcer_025575-RA
24754708	Pcer_025576-RA
24766985	Pcer_025577-RA
24844458	Pcer_025578-RA
24846325	Pcer_025579-RA
24953190	Pcer_025580-RA
